item_id,model,temperature,task_type,length,mean_label,durbin_watson,ljung_box_stat,ljung_box_pvalue,acf_values,mean_burst_length,n_bursts,mean_inter_burst_interval
mh_1,small-model-B,0.2,multi_hop_reasoning,20,0.2,1.8749999999999996,3.216799965600275,0.35939141323406065,"[0.04999999999999999, -0.27499999999999997, -0.22499999999999998]",1.3333333333333333,3,4.0
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.05,2.105263157894737,0.15427066389563066,0.9846102007893421,"[-0.05526315789473684, -0.05789473684210527, -0.007894736842105258]",1.0,1,9.5
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.2,1.8749999999999993,1.3598759459924312,0.7149663846219728,"[0.05000000000000002, -0.21249999999999994, 0.0875]",1.3333333333333333,3,4.0
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.2,1.2499999999999996,5.216805340557274,0.15659277954388728,"[0.36249999999999993, 0.037499999999999964, -0.2874999999999999]",2.0,2,5.333333333333333
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.35,1.3186813186813187,2.4309205795886317,0.4879047218513576,"[0.31373626373626384, 0.0670329670329671, 0.040109890109890176]",2.3333333333333335,3,3.25
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666665, -0.1222222222222222, -0.12777777777777777]",1.0,2,6.0
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.2,2.499999999999999,6.729506363949086,0.08103774455309061,"[-0.2624999999999999, 0.35, -0.2874999999999999]",1.0,4,3.2
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.15,1.5686274509803924,5.040989341904565,0.1688201913387863,"[0.20686274509803923, 0.25686274509803925, 0.3068627450980392]",1.5,2,5.666666666666667
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
mh_1,small-model-B,0.7,multi_hop_reasoning,20,0.15,1.5686274509803924,2.8763317064551517,0.4110880090148651,"[0.2068627450980392, 0.19803921568627447, 0.18921568627450974]",1.5,2,5.666666666666667
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.15,1.1764705882352942,1.9659385589967182,0.5795062964202096,"[0.2656862745098039, -0.0764705882352941, -0.08529411764705883]",1.5,2,8.5
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.15,1.5686274509803924,2.838739327455621,0.4171623739096453,"[0.20686274509803915, -0.19411764705882353, 0.18921568627450974]",1.5,2,5.666666666666667
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.2,1.2499999999999996,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.03750000000000002, -0.2874999999999999]",2.0,2,5.333333333333333
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.25,1.0666666666666667,5.43319191224248,0.14268953577360943,"[0.45, 0.16666666666666666, -0.049999999999999996]",2.5,2,5.0
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.1,1.111111111111111,4.576585253984637,0.2055599427776423,"[0.43888888888888894, -0.06666666666666667, -0.01666666666666666]",2.0,1,9.0
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.6,1.458333333333333,2.9429351565187467,0.4005073927893127,"[0.21666666666666667, -0.024999999999999953, -0.26666666666666655]",3.0,4,2.0
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.2,1.8749999999999993,3.040431501547988,0.38543334532645906,"[0.04999999999999998, 0.03750000000000002, 0.3375]",1.3333333333333333,3,4.0
mh_1,small-model-B,1.0,multi_hop_reasoning,20,0.05,1.0526315789473684,0.0024506706993435387,0.9999677576288639,"[-0.0026315789473684084, -0.005263157894736832, -0.007894736842105255]",1.0,1,19.0
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.15,1.5686274509803924,2.838739327455621,0.4171623739096453,"[0.20686274509803915, -0.19411764705882353, 0.18921568627450974]",1.5,2,5.666666666666667
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128008,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.06052631578947369]",1.0,1,9.5
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.05,2.1052631578947367,0.07301489288916713,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736835, -0.007894736842105258]",1.0,1,9.5
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.15,0.7843137254901962,10.334287267724157,0.015928205245297925,"[0.5990196078431372, 0.19803921568627447, -0.20294117647058824]",3.0,1,8.5
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.15,2.3529411764705883,4.153413488263028,0.24536766346652866,"[-0.18529411764705883, -0.19411764705882353, 0.3068627450980392]",1.0,3,4.25
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.2,0.9374999999999998,4.406444573443413,0.22078856897318988,"[0.42500000000000004, -0.0875, -0.03749999999999999]",2.0,2,8.0
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,large-model-C,0.2,multi_hop_reasoning,20,0.15,1.1764705882352942,1.9659385589967182,0.5795062964202096,"[0.2656862745098039, -0.0764705882352941, -0.08529411764705881]",1.5,2,8.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.055263157894736854, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.1,2.222222222222222,5.3279134655811635,0.14930134900743178,"[-0.11666666666666664, 0.4333333333333333, -0.12777777777777777]",1.0,2,6.0
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.1,2.222222222222222,0.8153660597875708,0.8457882543156089,"[-0.11666666666666664, -0.1222222222222222, -0.07222222222222222]",1.0,2,6.0
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.15,0.7843137254901962,10.334287267724154,0.01592820524529792,"[0.5990196078431371, 0.19803921568627444, -0.2029411764705883]",3.0,1,8.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.05,2.105263157894737,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.05,2.1052631578947367,0.07301489288916713,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736835, -0.007894736842105258]",1.0,1,9.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.055263157894736854, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.0,,,,[],0.0,0,20.0
mh_1,large-model-C,0.7,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,1.111111111111111,4.576585253984637,0.2055599427776423,"[0.43888888888888894, -0.06666666666666667, -0.01666666666666666]",2.0,1,9.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666664, -0.12222222222222222, -0.12777777777777777]",1.0,2,6.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,2.222222222222222,5.416673249330055,0.14370830008913582,"[-0.11666666666666664, -0.1222222222222222, 0.4277777777777778]",1.0,2,6.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666665, -0.1222222222222222, -0.12777777777777777]",1.0,2,6.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.2,2.499999999999999,2.940392801857583,0.4009070323944396,"[-0.2624999999999999, 0.03750000000000003, -0.22499999999999995]",1.0,4,3.2
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.15,1.1764705882352942,1.9659385589967182,0.5795062964202096,"[0.2656862745098039, -0.0764705882352941, -0.08529411764705881]",1.5,2,8.5
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.1,2.222222222222222,0.8153660597875709,0.8457882543156088,"[-0.11666666666666664, -0.12222222222222222, -0.07222222222222222]",1.0,2,6.0
mh_1,large-model-C,1.0,multi_hop_reasoning,20,0.05,2.1052631578947376,0.24747581299128008,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.06052631578947369]",1.0,1,9.5
lf_1,small-model-A,0.2,long_form_generation,20,0.15,1.5686274509803924,2.449658204810487,0.48445770670851673,"[0.2068627450980392, -0.1941176470588236, -0.14411764705882357]",1.5,2,5.666666666666667
lf_1,small-model-A,0.2,long_form_generation,20,0.3,0.7142857142857144,10.11703769226989,0.017597027305073003,"[0.5738095238095238, 0.31428571428571433, 0.05476190476190475]",3.0,2,7.0
lf_1,small-model-A,0.2,long_form_generation,20,0.35,1.098901098901099,4.744081699948744,0.191524949732843,"[0.3906593406593407, 0.2208791208791209, -0.025824175824175795]",2.3333333333333335,3,4.333333333333333
lf_1,small-model-A,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,small-model-A,0.2,long_form_generation,20,0.2,1.8749999999999993,1.9226823185414508,0.5886083106749211,"[0.05, -0.2749999999999999, 0.025]",1.3333333333333333,3,4.0
lf_1,small-model-A,0.2,long_form_generation,20,0.35,1.3186813186813189,3.981243272768467,0.2634966536614658,"[0.31373626373626384, -0.07582417582417579, -0.2456043956043956]",2.3333333333333335,3,3.25
lf_1,small-model-A,0.2,long_form_generation,20,0.3,0.9523809523809526,8.67140680833737,0.03399428886059083,"[0.5023809523809524, 0.3142857142857143, 0.12619047619047616]",3.0,2,4.666666666666667
lf_1,small-model-A,0.2,long_form_generation,20,0.6,1.458333333333333,2.506070595879676,0.47419498966311147,"[0.21666666666666665, -0.0666666666666666, -0.22499999999999992]",3.0,4,2.0
lf_1,small-model-A,0.2,long_form_generation,20,0.2,1.2499999999999996,3.9709924320605436,0.26461350754779467,"[0.36250000000000004, 0.1, -0.16249999999999995]",2.0,2,5.333333333333333
lf_1,small-model-A,0.2,long_form_generation,20,0.35,0.8791208791208793,8.644143125951727,0.034416168261236786,"[0.5335164835164837, 0.28681318681318696, 0.040109890109890176]",3.5,2,4.333333333333333
lf_1,small-model-A,0.7,long_form_generation,20,0.15,1.5686274509803924,3.030792157814986,0.38690195375280934,"[0.2068627450980392, -0.13529411764705881, 0.24803921568627446]",1.5,2,5.666666666666667
lf_1,small-model-A,0.7,long_form_generation,20,0.3,1.1904761904761907,2.8295066954657124,0.4186655955251597,"[0.3357142857142858, 0.07619047619047623, 0.05476190476190476]",2.0,3,4.666666666666667
lf_1,small-model-A,0.7,long_form_generation,20,0.2,1.2499999999999996,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.03750000000000002, -0.2874999999999999]",2.0,2,5.333333333333333
lf_1,small-model-A,0.7,long_form_generation,20,0.2,1.8749999999999993,4.045844083247333,0.256556159511336,"[0.05, -0.27499999999999997, -0.2874999999999999]",1.3333333333333333,3,4.0
lf_1,small-model-A,0.7,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,small-model-A,0.7,long_form_generation,20,0.2,1.5624999999999998,0.7390684124527002,0.8639784248026319,"[0.11249999999999999, -0.0875, -0.09999999999999998]",1.3333333333333333,3,5.333333333333333
lf_1,small-model-A,0.7,long_form_generation,20,0.2,0.9374999999999998,5.997130847953215,0.11174989904681495,"[0.42499999999999993, 0.16249999999999998, 0.21249999999999997]",2.0,2,8.0
lf_1,small-model-A,0.7,long_form_generation,20,0.4,0.8333333333333333,11.337461778083547,0.010034281420773635,"[0.5499999999999998, 0.3916666666666666, 0.15000000000000002]",4.0,2,4.0
lf_1,small-model-A,0.7,long_form_generation,20,0.4,1.2499999999999998,6.984635267362302,0.07238911451553431,"[0.34166666666666656, 0.30833333333333324, 0.27499999999999997]",2.6666666666666665,3,3.0
lf_1,small-model-A,0.7,long_form_generation,20,0.25,1.6,0.8702289492795171,0.8326056464191912,"[0.18333333333333335, -0.03333333333333333, -0.049999999999999996]",1.6666666666666667,3,3.75
lf_1,small-model-A,1.0,long_form_generation,20,0.55,1.6161616161616161,1.6009723809976077,0.6591693589361214,"[0.13080808080808082, -0.13232323232323237, -0.17323232323232324]",2.75,4,1.8
lf_1,small-model-A,1.0,long_form_generation,20,0.2,1.8749999999999996,2.4888587891296865,0.477307914900446,"[0.04999999999999999, -0.27499999999999997, 0.15]",1.3333333333333333,3,4.0
lf_1,small-model-A,1.0,long_form_generation,20,0.25,1.0666666666666667,5.720773611588885,0.1260142831386675,"[0.45, 0.16666666666666666, -0.11666666666666665]",2.5,2,5.0
lf_1,small-model-A,1.0,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
lf_1,small-model-A,1.0,long_form_generation,20,0.45,0.4040404040404041,21.638568847902654,7.75591584501794e-05,"[0.7570707070707073, 0.5141414141414143, 0.27121212121212124]",9.0,1,5.5
lf_1,small-model-A,1.0,long_form_generation,20,0.35,1.0989010989010988,3.9009578626426182,0.272359410299279,"[0.3906593406593407, 0.07802197802197805, -0.09175824175824175]",2.3333333333333335,3,4.333333333333333
lf_1,small-model-A,1.0,long_form_generation,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
lf_1,small-model-A,1.0,long_form_generation,20,0.15,0.7843137254901962,10.334287267724157,0.015928205245297925,"[0.5990196078431372, 0.19803921568627453, -0.2029411764705882]",3.0,1,8.5
lf_1,small-model-A,1.0,long_form_generation,20,0.25,2.1333333333333333,0.469969040247678,0.9254377744372397,"[-0.08333333333333333, -0.09999999999999999, -0.049999999999999996]",1.25,4,3.0
lf_1,small-model-A,1.0,long_form_generation,20,0.2,1.2499999999999996,6.025628869969039,0.11036996074642619,"[0.3625, 0.037500000000000054, 0.33749999999999997]",2.0,2,5.333333333333333
lf_1,small-model-B,0.2,long_form_generation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
lf_1,small-model-B,0.2,long_form_generation,20,0.25,1.6,5.5737874097007225,0.13429132187544937,"[0.18333333333333335, -0.3, -0.31666666666666665]",1.6666666666666667,3,3.75
lf_1,small-model-B,0.2,long_form_generation,20,0.1,2.222222222222222,5.3279134655811635,0.14930134900743178,"[-0.11666666666666664, 0.4333333333333333, -0.12777777777777777]",1.0,2,6.0
lf_1,small-model-B,0.2,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,small-model-B,0.2,long_form_generation,20,0.15,0.7843137254901962,10.334287267724152,0.015928205245297956,"[0.5990196078431371, 0.19803921568627447, -0.20294117647058824]",3.0,1,8.5
lf_1,small-model-B,0.2,long_form_generation,20,0.45,2.0202020202020203,0.31227298015510374,0.9577039783776164,"[-0.05101010101010101, -0.09191919191919191, -0.04191919191919191]",1.8,5,1.8333333333333333
lf_1,small-model-B,0.2,long_form_generation,20,0.05,2.1052631578947376,0.15427066389563066,0.9846102007893421,"[-0.05526315789473684, -0.05789473684210527, -0.007894736842105253]",1.0,1,9.5
lf_1,small-model-B,0.2,long_form_generation,20,0.3,1.4285714285714288,4.739090021973702,0.19192998814173962,"[0.26428571428571435, 0.24285714285714285, -0.25476190476190474]",2.0,3,3.5
lf_1,small-model-B,0.2,long_form_generation,20,0.15,1.9607843137254903,0.7016474968546274,0.8728163728875933,"[-0.12647058823529414, -0.07647058823529412, -0.08529411764705884]",1.0,3,5.666666666666667
lf_1,small-model-B,0.2,long_form_generation,20,0.1,1.111111111111111,4.960915117617331,0.17468160572906846,"[0.43888888888888894, -0.1222222222222222, -0.07222222222222222]",2.0,1,9.0
lf_1,small-model-B,0.7,long_form_generation,20,0.05,2.1052631578947367,0.07301489288916713,0.9948661536966095,"[-0.05526315789473684, -0.005263157894736835, -0.007894736842105258]",1.0,1,9.5
lf_1,small-model-B,0.7,long_form_generation,20,0.2,0.9374999999999998,5.08720437736498,0.1655218532742879,"[0.42499999999999993, 0.16249999999999998, -0.1]",2.0,2,8.0
lf_1,small-model-B,0.7,long_form_generation,20,0.15,2.3529411764705883,2.819768560344405,0.42025599065118213,"[-0.18529411764705883, 0.19803921568627447, -0.20294117647058824]",1.0,3,4.25
lf_1,small-model-B,0.7,long_form_generation,20,0.2,1.5624999999999998,0.7390684124527002,0.8639784248026319,"[0.11249999999999999, -0.0875, -0.09999999999999998]",1.3333333333333333,3,5.333333333333333
lf_1,small-model-B,0.7,long_form_generation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
lf_1,small-model-B,0.7,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,small-model-B,0.7,long_form_generation,20,0.2,2.1874999999999996,1.854216116271069,0.6032085583050939,"[-0.19999999999999996, 0.09999999999999998, -0.16249999999999998]",1.0,4,4.0
lf_1,small-model-B,0.7,long_form_generation,20,0.35,0.6593406593406593,25.52275189324146,1.2003875118300865e-05,"[0.6104395604395604, 0.6604395604395603, 0.4906593406593406]",3.5,2,6.5
lf_1,small-model-B,0.7,long_form_generation,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
lf_1,small-model-B,0.7,long_form_generation,20,0.3,1.4285714285714288,3.2979209617570238,0.3479321129851415,"[0.2642857142857143, 0.00476190476190474, -0.25476190476190486]",2.0,3,3.5
lf_1,small-model-B,1.0,long_form_generation,20,0.2,1.5624999999999998,1.5209311575507398,0.6774479241824417,"[0.11249999999999999, 0.1625, 0.15]",1.3333333333333333,3,5.333333333333333
lf_1,small-model-B,1.0,long_form_generation,20,0.3,1.666666666666667,0.6866986950725712,0.8763280013927699,"[0.09761904761904762, 0.07619047619047623, -0.11190476190476192]",1.5,4,3.5
lf_1,small-model-B,1.0,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,small-model-B,1.0,long_form_generation,20,0.35,1.7582417582417587,1.8755338032648958,0.5986374468199072,"[0.09395604395604402, 0.06703296703296707, -0.2456043956043956]",1.75,4,2.6
lf_1,small-model-B,1.0,long_form_generation,20,0.2,1.2499999999999996,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.03750000000000002, -0.2874999999999999]",2.0,2,5.333333333333333
lf_1,small-model-B,1.0,long_form_generation,20,0.15,2.3529411764705883,2.8349160777648033,0.41778431594441745,"[-0.18529411764705886, -0.13529411764705887, 0.24803921568627446]",1.0,3,4.25
lf_1,small-model-B,1.0,long_form_generation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
lf_1,small-model-B,1.0,long_form_generation,20,0.65,1.5384615384615385,3.4064362919464473,0.33310129368612557,"[0.1708791208791209, -0.21868131868131865, -0.24560439560439556]",3.25,4,1.75
lf_1,small-model-B,1.0,long_form_generation,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
lf_1,small-model-B,1.0,long_form_generation,20,0.4,1.2499999999999998,3.5411439819592547,0.3154649595148953,"[0.3416666666666666, 0.18333333333333335, 0.02500000000000004]",2.6666666666666665,3,3.0
lf_1,large-model-C,0.2,long_form_generation,20,0.1,2.222222222222222,0.5588502847532774,0.90578456479458,"[-0.11666666666666664, -0.06666666666666667, -0.07222222222222222]",1.0,2,6.0
lf_1,large-model-C,0.2,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128013,0.9695838996590183,"[-0.055263157894736854, -0.05789473684210528, -0.0605263157894737]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,0.2,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.7,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.7,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.7,long_form_generation,20,0.2,1.2499999999999998,5.216805340557276,0.15659277954388726,"[0.36250000000000004, 0.03750000000000003, -0.2874999999999999]",2.0,2,5.333333333333333
lf_1,large-model-C,0.7,long_form_generation,20,0.05,2.1052631578947376,0.24747581299127994,0.9695838996590183,"[-0.055263157894736833, -0.057894736842105256, -0.060526315789473685]",1.0,1,9.5
lf_1,large-model-C,0.7,long_form_generation,20,0.1,1.111111111111111,4.960915117617331,0.17468160572906846,"[0.43888888888888894, -0.1222222222222222, -0.07222222222222222]",2.0,1,9.0
lf_1,large-model-C,0.7,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,0.7,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,0.7,long_form_generation,20,0.1,1.111111111111111,5.248496816963737,0.15447948358567992,"[0.43888888888888894, -0.1222222222222222, -0.12777777777777777]",2.0,1,9.0
lf_1,large-model-C,0.7,long_form_generation,20,0.2,0.9374999999999998,5.416350619195044,0.14372826623437948,"[0.42499999999999993, -0.15, -0.16249999999999998]",2.0,2,8.0
lf_1,large-model-C,0.7,long_form_generation,20,0.1,1.6666666666666665,0.33013033673508385,0.9542656563754854,"[-0.0611111111111111, -0.06666666666666667, -0.07222222222222222]",1.0,2,9.0
lf_1,large-model-C,1.0,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,1.0,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.05789473684210527, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,1.0,long_form_generation,20,0.1,2.222222222222222,1.102947759133976,0.7763625308953008,"[-0.11666666666666665, -0.1222222222222222, -0.12777777777777777]",1.0,2,6.0
lf_1,large-model-C,1.0,long_form_generation,20,0.3,0.9523809523809526,8.67140680833737,0.03399428886059083,"[0.5023809523809524, 0.3142857142857143, 0.12619047619047613]",3.0,2,4.666666666666667
lf_1,large-model-C,1.0,long_form_generation,20,0.3,2.3809523809523814,2.0517078566319316,0.5617441986486846,"[-0.21190476190476193, 0.07619047619047618, -0.18333333333333332]",1.2,5,2.3333333333333335
lf_1,large-model-C,1.0,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,1.0,long_form_generation,20,0.05,2.1052631578947376,0.24747581299128005,0.9695838996590183,"[-0.05526315789473684, -0.057894736842105256, -0.06052631578947369]",1.0,1,9.5
lf_1,large-model-C,1.0,long_form_generation,20,0.15,0.7843137254901962,10.334287267724157,0.015928205245297925,"[0.5990196078431372, 0.19803921568627453, -0.2029411764705882]",3.0,1,8.5
lf_1,large-model-C,1.0,long_form_generation,20,0.0,,,,[],0.0,0,20.0
lf_1,large-model-C,1.0,long_form_generation,20,0.1,0.5555555555555555,5.671740838418974,0.1287199324207946,"[0.4944444444444445, -0.011111111111111105, -0.01666666666666666]",2.0,1,18.0
